m_idx,a_idx,z_idx,m_val,a_val,z_val,c,m_prime,a_prime,adjust_flag
6,35,0,-1.90453,80.5391,0.8,0.837369,-1.96094,84.5661,0
7,35,0,-1.8484,80.5391,0.8,0.854706,-1.92159,84.5661,0
8,35,0,-1.7737,80.5391,0.8,0.87362,-1.86506,84.5661,0
9,35,0,-1.67779,80.5391,0.8,0.893592,-1.78816,84.5661,0
10,35,0,-1.55801,80.5391,0.8,0.914637,-1.68822,84.5661,0
11,35,0,-1.41171,80.5391,0.8,0.936662,-1.56249,84.5661,0
12,35,0,-1.23624,80.5391,0.8,0.959557,-1.40816,84.5661,0
13,35,0,-1.02894,80.5391,0.8,0.983216,-1.22245,84.5661,0
14,35,0,-0.787172,80.5391,0.8,1.00764,-1.00269,84.5661,0
15,35,0,-0.508275,80.5391,0.8,1.03285,-0.746208,84.5661,0
16,35,0,-0.189598,80.5391,0.8,1.05885,-0.450341,84.5661,0
17,35,0,0.17151,80.5391,0.8,1.08565,-0.112425,84.5661,0
18,35,0,0.577701,80.5391,0.8,1.11328,0.270201,84.5661,0
19,35,0,1.03163,80.5391,0.8,1.14174,0.700204,84.5661,0
20,35,0,1.53594,80.5391,0.8,1.17106,1.18024,84.5661,0
21,35,0,2.09329,80.5391,0.8,1.20127,1.71295,84.5661,0
22,35,0,2.70634,80.5391,0.8,1.23242,2.30098,84.5661,0
23,35,0,3.37773,80.5391,0.8,1.26453,2.94697,84.5661,0
24,35,0,4.11011,80.5391,0.8,1.29766,3.65355,84.5661,0
25,35,0,4.90614,80.5391,0.8,1.33184,4.42336,84.5661,0
26,35,0,5.76846,80.5391,0.8,1.36712,5.25903,84.5661,0
27,35,0,6.69974,80.5391,0.8,1.40354,6.1632,84.5661,0
28,35,0,7.70262,80.5391,0.8,1.44116,7.13849,84.5661,0
29,35,0,8.77976,80.5391,0.8,1.48002,8.18754,84.5661,0
30,35,0,9.9338,80.5391,0.8,1.52017,9.31297,84.5661,0
31,35,0,11.1674,80.5391,0.8,1.56165,10.5174,84.5661,0
32,35,0,12.4832,80.5391,0.8,1.60452,11.8035,84.5661,0
33,35,0,13.8839,80.5391,0.8,1.64883,13.1739,84.5661,0
34,35,0,15.3721,80.5391,0.8,1.69462,14.6312,84.5661,0
35,35,0,16.9504,80.5391,0.8,1.74195,16.178,84.5661,0
36,35,0,18.6216,80.5391,0.8,1.79087,17.817,84.5661,0
37,35,0,20.3883,80.5391,0.8,1.84143,19.5507,84.5661,0
38,35,0,22.253,80.5391,0.8,1.89369,21.3819,84.5661,0
39,35,0,24.2186,80.5391,0.8,1.94768,23.3131,84.5661,0
40,35,0,26.2875,80.5391,0.8,2.00348,25.3469,84.5661,0
41,35,0,28.4626,80.5391,0.8,2.06112,27.4861,84.5661,0
42,35,0,30.7464,80.5391,0.8,2.12067,29.7331,84.5661,0
43,35,0,33.1415,80.5391,0.8,2.18218,32.0907,84.5661,0
44,35,0,35.6507,80.5391,0.8,2.2457,34.5615,84.5661,0
45,35,0,38.2766,80.5391,0.8,2.31129,37.1481,84.5661,0
46,35,0,41.0218,80.5391,0.8,2.379,39.853,84.5661,0
47,35,0,43.889,80.5391,0.8,2.44889,42.679,84.5661,0
48,35,0,46.8809,80.5391,0.8,2.52102,45.6287,84.5661,0
49,35,0,50,80.5391,0.8,2.59543,48.7046,84.5661,0
0,36,0,-2,85.2071,0.8,0.78,-2,89.4675,0
1,36,0,-1.99956,85.2071,0.8,0.780446,-2,89.4675,0
2,36,0,-1.99646,85.2071,0.8,0.783571,-2,89.4675,0
3,36,0,-1.98807,85.2071,0.8,0.792053,-2,89.4675,0
4,36,0,-1.97171,85.2071,0.8,0.807127,-1.99856,89.4675,0
5,36,0,-1.94475,85.2071,0.8,0.820497,-1.9847,89.4675,0
6,36,0,-1.90453,85.2071,0.8,0.837369,-1.96094,89.4675,0
7,36,0,-1.8484,85.2071,0.8,0.854706,-1.92159,89.4675,0
8,36,0,-1.7737,85.2071,0.8,0.87362,-1.86506,89.4675,0
9,36,0,-1.67779,85.2071,0.8,0.893592,-1.78816,89.4675,0
10,36,0,-1.55801,85.2071,0.8,0.914637,-1.68822,89.4675,0
11,36,0,-1.41171,85.2071,0.8,0.936662,-1.56249,89.4675,0
12,36,0,-1.23624,85.2071,0.8,0.959557,-1.40816,89.4675,0
13,36,0,-1.02894,85.2071,0.8,0.983216,-1.22245,89.4675,0
14,36,0,-0.787172,85.2071,0.8,1.00764,-1.00269,89.4675,0
15,36,0,-0.508275,85.2071,0.8,1.03285,-0.746208,89.4675,0
16,36,0,-0.189598,85.2071,0.8,1.05885,-0.450341,89.4675,0
17,36,0,0.17151,85.2071,0.8,1.08565,-0.112425,89.4675,0
18,36,0,0.577701,85.2071,0.8,1.11328,0.270201,89.4675,0
19,36,0,1.03163,85.2071,0.8,1.14174,0.700204,89.4675,0
20,36,0,1.53594,85.2071,0.8,1.17106,1.18024,89.4675,0
